nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-18-198,1726236875,1726237878,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,2.735,NA,TRUE,287.9924;767.9688;4799.99,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726237880,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,1.07,NA,TRUE,284994735;759971497;4750083909,0.007,NA,FALSE
ip-172-31-18-198,1726236875,1726237882,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,1.01,NA,TRUE,284994735;759971497;4750083909,0.007,NA,FALSE
ip-172-31-18-198,1726236875,1726237887,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,5.409,NA,TRUE,460792.4;266033.6,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726237893,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,5.138,NA,TRUE,460792.4;266033.6,0,NA,FALSE
ip-172-31-18-198,1726236875,1726237899,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,5.959,NA,TRUE,3798317,0.006,NA,FALSE
ip-172-31-18-198,1726236875,1726237905,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,5.768,NA,TRUE,3798317,0.004,NA,FALSE
ip-172-31-18-198,1726236875,1726237909,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,3.156,NA,TRUE,186996834,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726237913,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,2.985,NA,TRUE,186996834,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726237917,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,9216,3,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,3.625,NA,TRUE,1.028772,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726237920,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,9216,3,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,3.116,NA,TRUE,1.028772,0,NA,FALSE
ip-172-31-18-198,1726236875,1726237933,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,99999338,8,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,12.003,NA,TRUE,4750083909;100000000,0.586,NA,FALSE
ip-172-31-18-198,1726236875,1726237946,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,99999338,8,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,11.692,NA,TRUE,4750083909;100000000,0.583,NA,FALSE
ip-172-31-18-198,1726236875,1726238028,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.177,NA,TRUE,450015154;347720187,0.024,NA,FALSE
ip-172-31-18-198,1726236875,1726238034,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.198,NA,TRUE,450015154;347720187,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238040,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.233,NA,TRUE,449954076;449999845,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238046,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.216,NA,TRUE,449954076;449999845,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238051,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.457,NA,TRUE,500043741;449999845,0.03,NA,FALSE
ip-172-31-18-198,1726236875,1726238057,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.414,NA,TRUE,500043741;449999845,0.03,NA,FALSE
ip-172-31-18-198,1726236875,1726238063,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.237,NA,TRUE,449954076;449999845,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238069,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.197,NA,TRUE,449954076;449999845,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238076,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,1.412,NA,TRUE,450032092;449860429,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238083,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,1.332,NA,TRUE,450032092;449860429,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238158,join,J1_1e7_NA_5_0,10000000,small inner on int,8998860,9,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.176,NA,TRUE,427503549;436095569,0.025,NA,FALSE
ip-172-31-18-198,1726236875,1726238164,join,J1_1e7_NA_5_0,10000000,small inner on int,8998860,9,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.156,NA,TRUE,427503549;436095569,0.025,NA,FALSE
ip-172-31-18-198,1726236875,1726238169,join,J1_1e7_NA_5_0,10000000,medium inner on int,8547170,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.206,NA,TRUE,406023280;423957579,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238174,join,J1_1e7_NA_5_0,10000000,medium inner on int,8547170,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.243,NA,TRUE,406023280;423957579,0.024,NA,FALSE
ip-172-31-18-198,1726236875,1726238179,join,J1_1e7_NA_5_0,10000000,medium outer on int,10000000,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.433,NA,TRUE,475042481;423957579,0.037,NA,FALSE
ip-172-31-18-198,1726236875,1726238185,join,J1_1e7_NA_5_0,10000000,medium outer on int,10000000,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.436,NA,TRUE,475042481;423957579,0.036,NA,FALSE
ip-172-31-18-198,1726236875,1726238190,join,J1_1e7_NA_5_0,10000000,medium inner on factor,8547170,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.231,NA,TRUE,406023280;423957579,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238195,join,J1_1e7_NA_5_0,10000000,medium inner on factor,8547170,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.222,NA,TRUE,406023280;423957579,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238202,join,J1_1e7_NA_5_0,10000000,big inner on int,8550110,13,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,1.717,NA,TRUE,406160610;427451488,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238209,join,J1_1e7_NA_5_0,10000000,big inner on int,8550110,13,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,1.711,NA,TRUE,406160610;427451488,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238286,join,J1_1e7_NA_0_1,10000000,small inner on int,8998860,9,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.164,NA,TRUE,449966347;386180314,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238291,join,J1_1e7_NA_0_1,10000000,small inner on int,8998860,9,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.128,NA,TRUE,449966347;386180314,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238296,join,J1_1e7_NA_0_1,10000000,medium inner on int,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.217,NA,TRUE,449944125;448928500,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238301,join,J1_1e7_NA_0_1,10000000,medium inner on int,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.226,NA,TRUE,449944125;448928500,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238306,join,J1_1e7_NA_0_1,10000000,medium outer on int,10000000,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.276,NA,TRUE,500043741;448928500,0.084,NA,FALSE
ip-172-31-18-198,1726236875,1726238311,join,J1_1e7_NA_0_1,10000000,medium outer on int,10000000,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.269,NA,TRUE,500043741;448928500,0.024,NA,FALSE
ip-172-31-18-198,1726236875,1726238316,join,J1_1e7_NA_0_1,10000000,medium inner on factor,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.254,NA,TRUE,449944125;448928500,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238321,join,J1_1e7_NA_0_1,10000000,medium inner on factor,8998412,11,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.237,NA,TRUE,449944125;448928500,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238328,join,J1_1e7_NA_0_1,10000000,big inner on int,9000000,13,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,1,0.831,NA,TRUE,450020346;449938346,0.023,NA,FALSE
ip-172-31-18-198,1726236875,1726238334,join,J1_1e7_NA_0_1,10000000,big inner on int,9000000,13,data.table,1.16.99,4d42cdc4f73084390eccc589e726519556c1f8a1,[.data.table,2,0.804,NA,TRUE,450020346;449938346,0.022,NA,FALSE
ip-172-31-18-198,1726236875,1726238353,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dplyr,1.1.4,,group_by,1,0.139,NA,TRUE,29998789,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238353,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dplyr,1.1.4,,group_by,2,0.128,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238354,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dplyr,1.1.4,,group_by,1,0.273,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238354,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dplyr,1.1.4,,group_by,2,0.251,NA,TRUE,29998789,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238356,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dplyr,1.1.4,,group_by,1,1.517,NA,TRUE,29998789;4999720,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238357,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dplyr,1.1.4,,group_by,2,1.331,NA,TRUE,29998789;4999720,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238358,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dplyr,1.1.4,,group_by,1,0.516,NA,TRUE,299.988;799.8942;4999.767,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238359,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dplyr,1.1.4,,group_by,2,0.458,NA,TRUE,299.988;799.8942;4999.767,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238360,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dplyr,1.1.4,,group_by,1,1.12,NA,TRUE,29998789;79989360;499976651,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238361,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dplyr,1.1.4,,group_by,2,1.195,NA,TRUE,29998789;79989360;499976651,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238362,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,dplyr,1.1.4,,group_by,1,0.835,NA,TRUE,499920.1;288648.1,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238363,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,dplyr,1.1.4,,group_by,2,0.779,NA,TRUE,499920.1;288648.1,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238364,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,dplyr,1.1.4,,group_by,1,0.781,NA,TRUE,399882,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238365,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,dplyr,1.1.4,,group_by,2,0.748,NA,TRUE,399882,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238367,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,dplyr,1.1.4,,group_by,1,2.397,NA,TRUE,19700451,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238370,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,dplyr,1.1.4,,group_by,2,2.313,NA,TRUE,19700451,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238371,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,dplyr,1.1.4,,group_by,1,0.593,NA,TRUE,9.838641,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238371,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,dplyr,1.1.4,,group_by,2,0.539,NA,TRUE,9.838641,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238457,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,dplyr,1.1.4,,group_by,1,85.137,NA,TRUE,499976651;10000000,0.037,NA,FALSE
ip-172-31-18-198,1726236875,1726238542,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,dplyr,1.1.4,,group_by,2,83.302,NA,TRUE,499976651;10000000,0.04,NA,FALSE
ip-172-31-18-198,1726236875,1726238565,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,dplyr,1.1.4,,group_by,1,0.117,NA,TRUE,29998597,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238566,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,dplyr,1.1.4,,group_by,2,0.107,NA,TRUE,29998597,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238566,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,dplyr,1.1.4,,group_by,1,0.22,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238567,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,dplyr,1.1.4,,group_by,2,0.165,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238577,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,dplyr,1.1.4,,group_by,1,9.927,NA,TRUE,29998597;50000559,0.005,NA,FALSE
ip-172-31-18-198,1726236875,1726238588,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,dplyr,1.1.4,,group_by,2,9.866,NA,TRUE,29998597;50000559,0.006,NA,FALSE
ip-172-31-18-198,1726236875,1726238589,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,dplyr,1.1.4,,group_by,1,0.411,NA,TRUE,29.9986;79.99191;499.9807,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238590,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,dplyr,1.1.4,,group_by,2,0.371,NA,TRUE,29.9986;79.99191;499.9807,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238599,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,dplyr,1.1.4,,group_by,1,8.657,NA,TRUE,29998597;79991898;499980747,0.007,NA,FALSE
ip-172-31-18-198,1726236875,1726238607,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,dplyr,1.1.4,,group_by,2,7.77,NA,TRUE,29998597;79991898;499980747,0.009,NA,FALSE
ip-172-31-18-198,1726236875,1726238608,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,dplyr,1.1.4,,group_by,1,0.436,NA,TRUE,4999.573;2887.162,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238609,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,dplyr,1.1.4,,group_by,2,0.45,NA,TRUE,4999.573;2887.162,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238614,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,dplyr,1.1.4,,group_by,1,4.772,NA,TRUE,2789316,0.004,NA,FALSE
ip-172-31-18-198,1726236875,1726238619,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,dplyr,1.1.4,,group_by,2,4.678,NA,TRUE,2789316,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726238632,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id6,1999500,2,dplyr,1.1.4,,group_by,1,11.676,NA,TRUE,170016563,0.004,NA,FALSE
ip-172-31-18-198,1726236875,1726238644,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id6,1999500,2,dplyr,1.1.4,,group_by,2,11.37,NA,TRUE,170016563,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726238645,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,dplyr,1.1.4,,group_by,1,0.337,NA,TRUE,0.001036507,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238645,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,dplyr,1.1.4,,group_by,2,0.301,NA,TRUE,0.001036507,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238733,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,dplyr,1.1.4,,group_by,1,85.951,NA,TRUE,499980747;10000000,0.071,NA,FALSE
ip-172-31-18-198,1726236875,1726238816,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,dplyr,1.1.4,,group_by,2,82.157,NA,TRUE,499980747;10000000,0.056,NA,FALSE
ip-172-31-18-198,1726236875,1726238892,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,dplyr,1.1.4,,group_by,1,1.731,NA,TRUE,299991302,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238894,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,dplyr,1.1.4,,group_by,2,1.626,NA,TRUE,299991302,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238898,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,dplyr,1.1.4,,group_by,1,3.058,NA,TRUE,299991302,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238901,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,dplyr,1.1.4,,group_by,2,3.237,NA,TRUE,299991302,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238922,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,dplyr,1.1.4,,group_by,1,19.948,NA,TRUE,299991302;50001192,0.008,NA,FALSE
ip-172-31-18-198,1726236875,1726238942,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,dplyr,1.1.4,,group_by,2,18.364,NA,TRUE,299991302;50001192,0.005,NA,FALSE
ip-172-31-18-198,1726236875,1726238948,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,dplyr,1.1.4,,group_by,1,5.781,NA,TRUE,299.9913;799.9782;5000.104,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726238954,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,dplyr,1.1.4,,group_by,2,5.133,NA,TRUE,299.9913;799.9782;5000.104,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726238973,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,dplyr,1.1.4,,group_by,1,17.969,NA,TRUE,299991302;799978221;5000103938,0.009,NA,FALSE
ip-172-31-18-198,1726236875,1726238990,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,dplyr,1.1.4,,group_by,2,16.442,NA,TRUE,299991302;799978221;5000103938,0.008,NA,FALSE
ip-172-31-18-198,1726236875,1726238997,groupby,G1_1e8_1e2_0_0,100000000,median v3 sd v3 by id4 id5,10000,4,dplyr,1.1.4,,group_by,1,5.836,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726239003,groupby,G1_1e8_1e2_0_0,100000000,median v3 sd v3 by id4 id5,10000,4,dplyr,1.1.4,,group_by,2,5.8,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726239016,groupby,G1_1e8_1e2_0_0,100000000,max v1 - min v2 by id3,1000000,2,dplyr,1.1.4,,group_by,1,11.733,NA,TRUE,3998729,0.004,NA,FALSE
ip-172-31-18-198,1726236875,1726239028,groupby,G1_1e8_1e2_0_0,100000000,max v1 - min v2 by id3,1000000,2,dplyr,1.1.4,,group_by,2,11.421,NA,TRUE,3998729,0.004,NA,FALSE
ip-172-31-18-198,1726236875,1726239058,groupby,G1_1e8_1e2_0_0,100000000,largest two v3 by id6,2000000,2,dplyr,1.1.4,,group_by,1,28.751,NA,TRUE,196996660,0.006,NA,FALSE
ip-172-31-18-198,1726236875,1726239088,groupby,G1_1e8_1e2_0_0,100000000,largest two v3 by id6,2000000,2,dplyr,1.1.4,,group_by,2,29.184,NA,TRUE,196996660,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726239094,groupby,G1_1e8_1e2_0_0,100000000,regression v1 v2 by id2 id4,10000,3,dplyr,1.1.4,,group_by,1,5.605,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726239100,groupby,G1_1e8_1e2_0_0,100000000,regression v1 v2 by id2 id4,10000,3,dplyr,1.1.4,,group_by,2,5.013,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726240023,groupby,G1_1e8_1e2_0_0,100000000,sum v3 count by id1:id6,100000000,8,dplyr,1.1.4,,group_by,1,910.25,NA,TRUE,5000103938;100000000,0.774,NA,FALSE
ip-172-31-18-198,1726236875,1726240705,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1,96,2,dplyr,1.1.4,,group_by,1,1.769,NA,TRUE,284994735,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726240707,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1,96,2,dplyr,1.1.4,,group_by,2,1.758,NA,TRUE,284994735,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726240710,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1:id2,9216,3,dplyr,1.1.4,,group_by,1,3.172,NA,TRUE,284994735,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726240714,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1:id2,9216,3,dplyr,1.1.4,,group_by,2,3.205,NA,TRUE,284994735,0.002,NA,FALSE
ip-172-31-18-198,1726236875,1726240733,groupby,G1_1e8_1e2_5_0,100000000,sum v1 mean v3 by id3,950001,3,dplyr,1.1.4,,group_by,1,18.427,NA,TRUE,284994735;47500173,0.005,NA,FALSE
ip-172-31-18-198,1726236875,1726240752,groupby,G1_1e8_1e2_5_0,100000000,sum v1 mean v3 by id3,950001,3,dplyr,1.1.4,,group_by,2,17.273,NA,TRUE,284994735;47500173,0.005,NA,FALSE
ip-172-31-18-198,1726236875,1726240758,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,dplyr,1.1.4,,group_by,1,6.05,NA,TRUE,287.9924;767.9688;4799.99,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726240764,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,dplyr,1.1.4,,group_by,2,5.715,NA,TRUE,287.9924;767.9688;4799.99,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726240782,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,dplyr,1.1.4,,group_by,1,17.111,NA,TRUE,284994735;759971497;4750083909,0.007,NA,FALSE
ip-172-31-18-198,1726236875,1726240799,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,dplyr,1.1.4,,group_by,2,15.732,NA,TRUE,284994735;759971497;4750083909,0.007,NA,FALSE
ip-172-31-18-198,1726236875,1726240806,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,dplyr,1.1.4,,group_by,1,6.262,NA,TRUE,460792.4;266033.6,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726240812,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,dplyr,1.1.4,,group_by,2,5.769,NA,TRUE,460792.4;266033.6,0.001,NA,FALSE
ip-172-31-18-198,1726236875,1726240824,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,dplyr,1.1.4,,group_by,1,11.153,NA,TRUE,3798317,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726240836,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,dplyr,1.1.4,,group_by,2,10.973,NA,TRUE,3798317,0.003,NA,FALSE
ip-172-31-18-198,1726236875,1726240863,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,dplyr,1.1.4,,group_by,1,26.857,NA,TRUE,186996834,0.003,NA,FALSE
